"testId","tech","paramIdx","param","mddl","mda","mae_md","rmse_md","mae","rmse","dist"
1,"ssa",31," 8, 7,1d-ssa,2,20",0,5.51564425635057e-14,7.96767515634648e-16,5.51564425635057e-14,8.08407329696083e-16,1.27088131721954e-15,1.20936093588746e-13
1,"ssa",32," 9, 7,1d-ssa,2,20",0,4.86081373956336e-14,7.21290625788109e-16,4.86081373956336e-14,7.31636469305293e-16,1.11938403786853e-15,1.64460156755255e-14
1,"ssa",33,"10, 7,1d-ssa,2,20",0,5.486850530106e-14,7.91419672343171e-16,5.486850530106e-14,8.04498710899985e-16,1.26214494591028e-15,1.16341532673246e-13
1,"ssa",34,"25, 7,1d-ssa,2,20",0,6.17388019929264e-14,9.94852773821247e-16,6.17388019929264e-14,1.01364699075301e-15,1.42842865164316e-15,2.25969568969137e-13
1,"ssa",35,"50, 7,1d-ssa,2,20",0,6.25865688820056e-14,9.02722252857989e-16,6.25865688820056e-14,9.24337464249467e-16,1.46670267903137e-15,2.3949722628217e-13
1,"ssa",38," 8, 8,1d-ssa,2,20",0,5.51564425635057e-14,7.96767515634648e-16,5.51564425635057e-14,8.08407329696083e-16,1.27088131721954e-15,1.20936093588746e-13
1,"ssa",39," 9, 8,1d-ssa,2,20",0,4.86081373956336e-14,7.21290625788109e-16,4.86081373956336e-14,7.31636469305293e-16,1.11938403786853e-15,1.64460156755255e-14
1,"ssa",40,"10, 8,1d-ssa,2,20",0,5.486850530106e-14,7.91419672343171e-16,5.486850530106e-14,8.04498710899985e-16,1.26214494591028e-15,1.16341532673246e-13
1,"ssa",41,"25, 8,1d-ssa,2,20",0,6.17388019929264e-14,9.94852773821247e-16,6.17388019929264e-14,1.01364699075301e-15,1.42842865164316e-15,2.25969568969137e-13
1,"ssa",42,"50, 8,1d-ssa,2,20",0,6.25865688820056e-14,9.02722252857989e-16,6.25865688820056e-14,9.24337464249467e-16,1.46670267903137e-15,2.3949722628217e-13
1,"ssa",46," 9, 9,1d-ssa,2,20",0,4.86081373956336e-14,7.21290625788109e-16,4.86081373956336e-14,7.31636469305293e-16,1.11938403786853e-15,1.64460156755255e-14
1,"ssa",47,"10, 9,1d-ssa,2,20",0,5.486850530106e-14,7.91419672343171e-16,5.486850530106e-14,8.04498710899985e-16,1.26214494591028e-15,1.16341532673246e-13
1,"ssa",48,"25, 9,1d-ssa,2,20",0,6.17388019929264e-14,9.94852773821247e-16,6.17388019929264e-14,1.01364699075301e-15,1.42842865164316e-15,2.25969568969137e-13
1,"ssa",49,"50, 9,1d-ssa,2,20",0,6.25865688820056e-14,9.02722252857989e-16,6.25865688820056e-14,9.24337464249467e-16,1.46670267903137e-15,2.3949722628217e-13
1,"ssa",54,"10,10,1d-ssa,2,20",0,5.486850530106e-14,7.91419672343171e-16,5.486850530106e-14,8.04498710899985e-16,1.26214494591028e-15,1.16341532673246e-13
1,"ssa",55,"25,10,1d-ssa,2,20",0,6.17388019929264e-14,9.94852773821247e-16,6.17388019929264e-14,1.01364699075301e-15,1.42842865164316e-15,2.25969568969137e-13
1,"ssa",56,"50,10,1d-ssa,2,20",0,6.25865688820056e-14,9.02722252857989e-16,6.25865688820056e-14,9.24337464249467e-16,1.46670267903137e-15,2.3949722628217e-13
1,"ssa",62,"25,25,1d-ssa,2,20",0,6.17388019929264e-14,9.94852773821247e-16,6.17388019929264e-14,1.01364699075301e-15,1.42842865164316e-15,2.25969568969137e-13
1,"ssa",63,"50,25,1d-ssa,2,20",0,6.25865688820056e-14,9.02722252857989e-16,6.25865688820056e-14,9.24337464249467e-16,1.46670267903137e-15,2.3949722628217e-13
1,"ssa",70,"50,50,1d-ssa,2,20",0,6.25865688820056e-14,9.02722252857989e-16,6.25865688820056e-14,9.24337464249467e-16,1.46670267903137e-15,2.3949722628217e-13
1,"ssa",71," 6, 3,toeplitz-ssa,2,20",0,0.00170769540401405,3.32677170692981e-06,0.00170769540401405,5.44466692892548e-06,5.3988336112704e-05,0.0272493754090706
